"intercept","loc","studyName","block","geno","Test_weight","Grain_Yield","Plant_height"
1,"Ithaca, NE","HWWpanel_2012_Mead","4","COMANCHE",194,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","COMANCHE",148,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","COMANCHE",179,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","COMANCHE",148,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","COSSACK",116,NA,37.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","COSSACK",172,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","2","COSSACK",176,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","COSSACK",165,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","COUGAR",128,NA,39.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","COUGAR",176,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","COUGAR",135,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","COUGAR",173,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","CREST",225,NA,26.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","CREST",221,NA,28.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","CREST",173,NA,25.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","CREST",195,NA,26.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","CRIMSON",202,NA,29.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","CRIMSON",219,NA,29.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","CRIMSON",191,NA,28.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","CRIMSON",165,NA,28.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","CULVER",199,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","CULVER",255,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","CULVER",172,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","CULVER",146,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","CUSTER",103,NA,37.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","CUSTER",89.18,2810.222222,66
1,"Ithaca, NE","HWWpanel_2012_Mead","2","CUSTER",177,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","CUSTER",153,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","CUTTER",168,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","CUTTER",149,NA,36.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","CUTTER",188,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","CUTTER",165,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DANBY",157,NA,35.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DANBY",185,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DANBY",244,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DANBY",246,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DARRELL",167,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DARRELL",203,NA,27.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DARRELL",196,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DARRELL",205,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DAWN",183,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DAWN",212,NA,29.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DAWN",236,NA,27.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DAWN",224,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DECADE",183,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DECADE",158,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DECADE",230,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DECADE",196,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DELIVER",159,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DELIVER",90.24,3198.444444,70
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DELIVER",194,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DELIVER",121,NA,36.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DENALI",148,NA,37.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DENALI",180,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DENALI",224,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DENALI",171,NA,36.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DODGE",212,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DODGE",173,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DODGE",198,NA,27.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DODGE",144,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DUKE",175,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DUKE",218,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DUKE",182,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DUKE",203,NA,30
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DUMAS",187,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DUMAS",190,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DUMAS",205,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DUMAS",198,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","DUSTER",73,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","DUSTER",188,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","DUSTER",244,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","DUSTER",276,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","E2041",176,NA,36.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","E2041",155,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","E2041",168,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","E2041",133,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","EAGLE",163,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","EAGLE",176,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","EAGLE",213,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","EAGLE",148,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","ENDURANCE",90.03,3600.444444,78
1,"Ithaca, NE","HWWpanel_2012_Mead","4","ENDURANCE",207,NA,36.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","ENDURANCE",252,NA,35.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","ENDURANCE",201,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","ENHANCER",247,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","ENHANCER",217,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","ENHANCER",208,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","ENHANCER",157,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","EXPEDITION",231,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","EXPEDITION",254,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","EXPEDITION",192,NA,37
1,"Ithaca, NE","HWWpanel_2012_Mead","1","EXPEDITION",203,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","FULLER",146,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","FULLER",205,NA,34.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","FULLER",211,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","FULLER",192,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","G1878",168,NA,38.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","G1878",188,NA,45.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","G1878",194,NA,35.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","G1878",125,NA,38.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","GAGE",198,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","GAGE",176,NA,30
1,"Ithaca, NE","HWWpanel_2012_Mead","2","GAGE",159,NA,27.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","GAGE",206,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","GALLAGHER",216,NA,40.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","GALLAGHER",194,NA,38.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","GALLAGHER",206,NA,38.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","GALLAGHER",155,NA,38.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","GARRISON",181,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","GARRISON",171,NA,30.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","GARRISON",209,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","GARRISON",200,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","GENOU",222,NA,26.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","GENOU",183,NA,28
1,"Ithaca, NE","HWWpanel_2012_Mead","2","GENOU",196,NA,26.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","GENOU",179,NA,26.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","GENT",211,NA,33.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","GENT",142,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","2","GENT",253,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","GENT",199,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","4","GOODSTREAK",155,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","GOODSTREAK",208,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","GOODSTREAK",215,NA,30
1,"Ithaca, NE","HWWpanel_2012_Mead","3","GOODSTREAK",146,NA,29.4
1,"Ithaca, NE","HWWpanel_2012_Mead","4","GUYMON",NA,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","GUYMON",157,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","GUYMON",257,NA,28.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","GUYMON",240,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HAIL",205,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HAIL",244,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HAIL",235,NA,29.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HAIL",273,NA,30.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HALLAM",162,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HALLAM",197,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HALLAM",229,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HALLAM",195,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HALT",186,NA,32.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HALT",228,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HALT",195,NA,28.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HALT",161,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HARDING",177,NA,35.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HARDING",210,NA,34.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HARDING",208,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HARDING",150,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HARRY",174,NA,34.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HARRY",186,NA,29.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HARRY",191,NA,32.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HARRY",140,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HATCHER",233,NA,38.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HATCHER",188,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HATCHER",226,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HATCHER",128,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HEYNE",219,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HEYNE",160,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HEYNE",259,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HEYNE",186,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HG-9",134,NA,38.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HG-9",169,NA,35.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HG-9",119,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HG-9",106,NA,34.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HOMESTEAD",227,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HOMESTEAD",185,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HOMESTEAD",202,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HOMESTEAD",193,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HONDO",126,NA,37.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HONDO",200,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HONDO",253,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HONDO",203,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HUME",171,NA,27.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HUME",142,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HUME",196,NA,23.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HUME",176,NA,26
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HV906-865",260,NA,27.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HV906-865",210,NA,25.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HV906-865",314,NA,25.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HV906-865",171,NA,27.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HV9W03-1379R",152,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HV9W03-1379R",174,NA,28.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HV9W03-1379R",231,NA,27.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HV9W03-1379R",215,NA,28.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HV9W03-1551WP",175,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HV9W03-1551WP",233,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HV9W03-1551WP",173,NA,29.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HV9W03-1551WP",181,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HV9W03-1596R",164,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HV9W03-1596R",108,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HV9W03-1596R",210,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HV9W03-1596R",147,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HV9W05-1280R",149,NA,41.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HV9W05-1280R",123,NA,37.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HV9W05-1280R",176,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HV9W05-1280R",178,NA,38.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","HV9W06-504",148,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","HV9W06-504",171,NA,29.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","HV9W06-504",213,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","HV9W06-504",153,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","INFINITY_CL",234,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","INFINITY_CL",229,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","INFINITY_CL",159,NA,32.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","INFINITY_CL",206,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","INTRADA",226,NA,30
1,"Ithaca, NE","HWWpanel_2012_Mead","2","INTRADA",207,NA,30.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","INTRADA",91.3,2782.222222,68
1,"Ithaca, NE","HWWpanel_2012_Mead","3","INTRADA",256,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGALENE",211,NA,36
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGALENE",217,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGALENE",192,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGALENE",182,NA,36.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",161,NA,34.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",137,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",169,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",202,NA,38.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",191,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",171,NA,30.7
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",264,NA,33.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",193,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",199,NA,29.8
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",187,NA,30.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",117,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",105,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",123,NA,28.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",102,NA,35.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",111,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",163,NA,29.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JAGGER",162,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",187,NA,32
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",133,NA,30.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",208,NA,33
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",161,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",165,NA,31.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",151,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",155,NA,31.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",143,NA,32.6
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",210,NA,33.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",138,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",128,NA,31.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",175,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",181,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",178,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",195,NA,29.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",242,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",252,NA,28.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",227,NA,29.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",249,NA,26.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",250,NA,29.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",260,NA,28.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",217,NA,25.6
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",154,NA,28.1
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",203,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",221,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",189,NA,28.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JAGGER",259,NA,28.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",175,NA,29.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",123,NA,32.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",135,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",74,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",115,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",150,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",192,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",158,NA,28.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",148,NA,31.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",175,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",180,NA,31.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",129,NA,33.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",168,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",193,NA,32.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",243,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",155,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",133,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JAGGER",146,NA,27.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",145,NA,32.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JAGGER",117,NA,28.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JERRY",212,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JERRY",226,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JERRY",216,NA,32.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JERRY",189,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JUDEE",191,NA,32.9
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JUDEE",187,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JUDEE",245,NA,26.8
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JUDEE",186,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JUDITH",147,NA,36.4
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JUDITH",210,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JUDITH",207,NA,29.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JUDITH",182,NA,33.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","JULES",240,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","1","JULES",203,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","JULES",253,NA,29.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","JULES",187,NA,31.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","KARL_92",193,NA,34.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","KARL_92",207,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","KARL_92",261,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","3","KARL_92",216,NA,33.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","KAW61",155,NA,31.1
1,"Ithaca, NE","HWWpanel_2012_Mead","1","KAW61",221,NA,30.4
1,"Ithaca, NE","HWWpanel_2012_Mead","2","KAW61",201,NA,26.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","KAW61",222,NA,33
1,"Ithaca, NE","HWWpanel_2012_Mead","4","KEOTA",190,NA,39.2
1,"Ithaca, NE","HWWpanel_2012_Mead","1","KEOTA",169,NA,39
1,"Ithaca, NE","HWWpanel_2012_Mead","2","KEOTA",214,NA,37.2
1,"Ithaca, NE","HWWpanel_2012_Mead","3","KEOTA",154,NA,35.9
1,"Ithaca, NE","HWWpanel_2012_Mead","4","KHARKOF",122,NA,31
1,"Ithaca, NE","HWWpanel_2012_Mead","2","KHARKOF",174,NA,25.5
1,"Ithaca, NE","HWWpanel_2012_Mead","1","KHARKOF",144,NA,31.6
1,"Ithaca, NE","HWWpanel_2012_Mead","3","KHARKOF",131,NA,30.1
1,"Ithaca, NE","HWWpanel_2012_Mead","4","KIOWA",149,NA,36.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","KIOWA",166,NA,33.8
1,"Ithaca, NE","HWWpanel_2012_Mead","2","KIOWA",192,NA,27.9
1,"Ithaca, NE","HWWpanel_2012_Mead","3","KIOWA",194,NA,32.3
1,"Ithaca, NE","HWWpanel_2012_Mead","4","KIRWIN",185,NA,38.3
1,"Ithaca, NE","HWWpanel_2012_Mead","1","KIRWIN",199,NA,35.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","KIRWIN",185,NA,25.3
1,"Ithaca, NE","HWWpanel_2012_Mead","3","KIRWIN",148,NA,30.6
1,"Ithaca, NE","HWWpanel_2012_Mead","4","KS00F5-20-3",162,NA,33.7
1,"Ithaca, NE","HWWpanel_2012_Mead","1","KS00F5-20-3",144,NA,34
1,"Ithaca, NE","HWWpanel_2012_Mead","2","KS00F5-20-3",165,NA,31.7
1,"Ithaca, NE","HWWpanel_2012_Mead","3","KS00F5-20-3",125,NA,36.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","LAKIN",164,NA,34.8
1,"Ithaca, NE","HWWpanel_2012_Mead","1","LAKIN",184,NA,34.7
1,"Ithaca, NE","HWWpanel_2012_Mead","2","LAKIN",216,NA,32
1,"Ithaca, NE","HWWpanel_2012_Mead","3","LAKIN",198,NA,34.5
1,"Ithaca, NE","HWWpanel_2012_Mead","4","LAMAR",180,NA,35
1,"Ithaca, NE","HWWpanel_2012_Mead","1","LAMAR",172,NA,33.9
1,"Ithaca, NE","HWWpanel_2012_Mead","2","LAMAR",191,NA,30.5
1,"Ithaca, NE","HWWpanel_2012_Mead","3","LAMAR",181,NA,32.2
